Timestamp;Current Ib [A];QoS
08/12/2022 04:35:30 AM;143.68;0
08/12/2022 04:36:00 AM;145.368;0
08/12/2022 04:36:30 AM;145.106;0
08/12/2022 04:37:00 AM;141.787;0
08/12/2022 04:37:30 AM;141.492;0
08/12/2022 04:38:00 AM;137.042;0
08/12/2022 04:38:30 AM;136.012;0
08/12/2022 04:39:00 AM;135.998;0
08/12/2022 04:39:30 AM;137.029;0
08/12/2022 04:40:00 AM;137.147;0
08/12/2022 04:40:30 AM;135.531;0
08/12/2022 04:41:00 AM;138.308;0
08/12/2022 04:41:30 AM;139.881;0
08/12/2022 04:42:00 AM;138.636;0
08/12/2022 04:42:30 AM;138.636;0
08/12/2022 04:43:00 AM;138.555;0
08/12/2022 04:43:30 AM;138.743;0
08/12/2022 04:44:00 AM;137.703;0
08/12/2022 04:44:30 AM;137.703;0
08/12/2022 04:45:00 AM;135.988;0
08/12/2022 04:45:30 AM;135.866;0
08/12/2022 04:46:00 AM;141.057;0
08/12/2022 04:46:30 AM;134.552;0
08/12/2022 04:47:00 AM;135.725;0
08/12/2022 04:47:30 AM;135.747;0
08/12/2022 04:48:00 AM;135.747;0
08/12/2022 04:48:30 AM;134.728;0
08/12/2022 04:49:00 AM;134.728;0
08/12/2022 04:49:30 AM;139.368;0
08/12/2022 04:50:00 AM;141.751;0
08/12/2022 04:50:30 AM;137.107;0
08/12/2022 04:51:00 AM;136.827;0
08/12/2022 04:51:30 AM;140.194;0
08/12/2022 04:52:00 AM;140.194;0
08/12/2022 04:52:30 AM;142.052;0
08/12/2022 04:53:00 AM;141.023;0
08/12/2022 04:53:30 AM;189.102;0
08/12/2022 04:54:00 AM;220.929;0
08/12/2022 04:54:30 AM;213.362;0
08/12/2022 04:55:00 AM;220.983;0
08/12/2022 04:55:30 AM;220.205;0
08/12/2022 04:56:00 AM;213.416;0
08/12/2022 04:56:30 AM;181.368;0
08/12/2022 04:57:00 AM;187.501;0
08/12/2022 04:57:30 AM;207.655;0
08/12/2022 04:58:00 AM;183.003;0
08/12/2022 04:58:30 AM;158.365;0
08/12/2022 04:59:00 AM;157.289;0
08/12/2022 04:59:30 AM;168.456;0
08/12/2022 05:00:00 AM;152.277;0
08/12/2022 05:00:30 AM;154.5;0
08/12/2022 05:01:00 AM;156.408;0
08/12/2022 05:01:30 AM;171.625;0
08/12/2022 05:02:00 AM;155.043;0
08/12/2022 05:02:30 AM;170.242;0
08/12/2022 05:03:00 AM;151.337;0
08/12/2022 05:03:30 AM;151.337;0
08/12/2022 05:04:00 AM;152.566;0
08/12/2022 05:04:30 AM;153.618;0
08/12/2022 05:05:00 AM;153.618;0
08/12/2022 05:05:30 AM;151.48;0
08/12/2022 05:06:00 AM;181.074;0
08/12/2022 05:06:30 AM;155.667;0
08/12/2022 05:07:00 AM;156.732;0
08/12/2022 05:07:30 AM;196.139;0
08/12/2022 05:08:00 AM;162.797;0
08/12/2022 05:08:30 AM;187.874;0
08/12/2022 05:09:00 AM;187.874;0
08/12/2022 05:09:30 AM;186.793;0
08/12/2022 05:10:00 AM;185.742;0
08/12/2022 05:10:30 AM;158.898;0
08/12/2022 05:11:00 AM;183.402;0
08/12/2022 05:11:30 AM;184.078;0
08/12/2022 05:12:00 AM;179.207;0
08/12/2022 05:12:30 AM;145.187;0
08/12/2022 05:13:00 AM;190.851;0
08/12/2022 05:13:30 AM;170.221;0
08/12/2022 05:14:00 AM;145.454;0
08/12/2022 05:14:30 AM;144.971;0
08/12/2022 05:15:00 AM;169.815;0
08/12/2022 05:15:30 AM;170.23;0
