IsoDatetime,wt,storage,solar
2022-09-16T22:55:00,-2.347944,6.755182,0.17453
2022-09-16T23:00:00,-2.368585,6.577981,-0.07917
2022-09-16T23:05:00,10.365503,6.493003,-0.062489
2022-09-16T23:10:00,-1.472202,6.486022,-0.066305
2022-09-16T23:15:00,-1.997878,6.520916,-0.046373
2022-09-16T23:20:00,-3.420548,6.519629,-0.066137
2022-09-16T23:25:00,2.389878,6.539548,-0.070279
2022-09-16T23:30:00,2.675944,6.581414,-0.069171
2022-09-16T23:35:00,8.419049,6.532863,-0.058208
2022-09-16T23:40:00,3.469337,6.57424,-0.041158
2022-09-16T23:45:00,2.024008,6.576765,-0.023296
2022-09-16T23:50:00,18.919827,6.588994,-0.049293
2022-09-16T23:55:00,2.037317,6.589483,-0.035399
